,date,label,media,campaign,spend,imp,click,install,CPI,first_purchase,cpa,month,year
6468,2023-09-21,인스톨,페이스북,UI_fb_app_install_catalog_aos_2201,642726.0527,42209,2217,388,1656.510445,7,91818.00754,9,2023
6469,2023-09-21,인스톨,페이스북,UI_fb_app_install_catalog_ios_2301,616511.8146,75989,2997,203,3037.004013,7,88073.11637,9,2023
6470,2023-09-21,인스톨,페이스북,UI_fb_app_install_catalog_ios_2309_AEM,374826.5037,39506,1960,126,2974.813521,0,0.0,9,2023
6471,2023-09-21,첫구매,ACe,[AOS] ACe_UA,933827.1752,256205,2078,0,0.0,18,51879.28751,9,2023
6472,2023-09-21,첫구매,RTB하우스,UA_rtbhouse_retargeting_AOS,744825.4,162875,4079,2,372412.7,16,46551.5875,9,2023
6473,2023-09-21,첫구매,RTB하우스,UA_rtbhouse_retargeting_IOS,292525.2,72782,1602,0,0.0,8,36565.65,9,2023
6474,2023-09-21,첫구매,구글,UA_Pmax,338109.6708,268274,1308,4,84527.4177,3,112703.2236,9,2023
6475,2023-09-21,첫구매,카카오모먼트,220106_카카오비즈보드(방문_앱),971515.6,573845,6290,65,14946.39385,18,53973.08889,9,2023
6476,2023-09-21,첫구매,카카오모먼트,230316_카카오비즈보드(전환_앱)_UA_가입타겟팅,3660856.21,1128626,5115,24,152535.6754,58,63118.21052,9,2023
6477,2023-09-21,첫구매,카카오모먼트,230719_카카오비즈보드(방문_앱)_내셔널브랜드,198303.6,101271,1279,16,12393.975,1,198303.6,9,2023
6478,2023-09-21,첫구매,쿠키오븐,UA_cookieoven_newpur_reward,3187800.0,113617,1513,254,12550.3937,165,19320.0,9,2023
6479,2023-09-21,첫구매,크리테오,App CAM_1st purchase_AOS,1099755.474,466342,4989,0,0.0,22,49988.88516,9,2023
6480,2023-09-21,첫구매,토스,UA_toss_newpur_reward,14374800.0,174105,3621,802,17923.69077,593,24240.80944,9,2023
6481,2023-09-21,첫구매,페이스북,fb_conversion_pmkt_2305_ASC,192458.8067,6371,362,7,27494.11524,2,96229.40333,9,2023
6482,2023-09-21,첫구매,페이스북,UA_fb_conversion_visit_catalog_2201_daba,4795411.719,176089,8875,59,81278.16474,90,53282.35244,9,2023
6483,2023-09-21,첫구매,페이스북,UP_fb_traffic_pmkt_2201_IOS,0.0,0,0,0,0.0,0,0.0,9,2023
6484,2023-09-22,인스톨,ACa,[AOS] ACa_action_UA,2820331.689,485132,4300,554,5090.851425,52,54237.14787,9,2023
6485,2023-09-22,인스톨,페이스북,fb_app_install_purchase_AAA_aos_2209,1214199.824,64302,3277,571,2126.444525,9,134911.0915,9,2023
6486,2023-09-22,인스톨,페이스북,fb_app_install_purchase_AAA_ios_2209,1480643.931,244355,6586,488,3034.106415,2,740321.9654,9,2023
6487,2023-09-22,인스톨,페이스북,UI_fb_app_install_catalog_aos_2201,649615.1789,47133,2498,433,1500.266002,11,59055.92535,9,2023
6488,2023-09-22,인스톨,페이스북,UI_fb_app_install_catalog_ios_2301,622786.4131,74969,2983,215,2896.680991,2,311393.2066,9,2023
6489,2023-09-22,인스톨,페이스북,UI_fb_app_install_catalog_ios_2309_AEM,378384.2683,46470,2150,152,2489.370186,1,378384.2683,9,2023
6490,2023-09-22,첫구매,ACe,[AOS] ACe_UA,1183994.181,306862,2318,1,1183994.181,17,69646.71651,9,2023
6491,2023-09-22,첫구매,RTB하우스,UA_rtbhouse_retargeting_AOS,787736.4,153330,4314,1,787736.4,13,60595.10769,9,2023
6492,2023-09-22,첫구매,RTB하우스,UA_rtbhouse_retargeting_IOS,229528.2,63225,1257,0,0.0,1,229528.2,9,2023
6493,2023-09-22,첫구매,구글,UA_Pmax,620255.8494,373544,2274,9,68917.3166,3,206751.9498,9,2023
6494,2023-09-22,첫구매,카카오모먼트,220106_카카오비즈보드(방문_앱),898718.7,391949,4629,55,16340.34,12,74893.225,9,2023
6495,2023-09-22,첫구매,카카오모먼트,230316_카카오비즈보드(전환_앱)_UA_가입타겟팅,3682812.1,1119774,4298,17,216636.0059,44,83700.275,9,2023
6496,2023-09-22,첫구매,카카오모먼트,230719_카카오비즈보드(방문_앱)_내셔널브랜드,199626.9,122214,1118,41,4868.94878,4,49906.725,9,2023
6497,2023-09-22,첫구매,쿠키오븐,UA_cookieoven_newpur_reward,2554200.0,106810,1444,268,9530.597015,120,21285.0,9,2023
6498,2023-09-22,첫구매,크리테오,App CAM_1st purchase_AOS,909314.9468,354602,3883,0,0.0,11,82664.99517,9,2023
6499,2023-09-22,첫구매,페이스북,fb_conversion_pmkt_2305_ASC,194011.2851,8395,414,8,24251.41063,3,64670.42835,9,2023
6500,2023-09-22,첫구매,페이스북,UA_fb_conversion_visit_catalog_2201_daba,3907458.76,157142,8116,71,55034.63042,59,66228.11457,9,2023
6501,2023-09-23,인스톨,ACa,[AOS] ACa_action_UA,2856954.632,504317,4296,604,4730.057338,39,73255.24697,9,2023
6502,2023-09-23,인스톨,페이스북,fb_app_install_purchase_AAA_aos_2209,1228269.161,65970,3540,530,2317.488983,7,175467.023,9,2023
6503,2023-09-23,인스톨,페이스북,fb_app_install_purchase_AAA_ios_2209,1512906.372,204503,6655,566,2672.979457,7,216129.4818,9,2023
6504,2023-09-23,인스톨,페이스북,UI_fb_app_install_catalog_aos_2201,655307.5997,47129,2548,400,1638.268999,6,109217.9333,9,2023
6505,2023-09-23,인스톨,페이스북,UI_fb_app_install_catalog_ios_2301,640478.1999,78272,3393,199,3218.483416,0,0.0,9,2023
6506,2023-09-23,인스톨,페이스북,UI_fb_app_install_catalog_ios_2309_AEM,387246.3309,46990,2203,159,2435.511515,0,0.0,9,2023
6507,2023-09-23,첫구매,ACe,[AOS] ACe_UA,1192748.588,286987,2118,0,0.0,12,99395.71565,9,2023
6508,2023-09-23,첫구매,RTB하우스,UA_rtbhouse_retargeting_AOS,839047.0,158101,4595,1,839047.0,15,55936.46667,9,2023
6509,2023-09-23,첫구매,RTB하우스,UA_rtbhouse_retargeting_IOS,197755.8,60878,1083,1,197755.8,4,49438.95,9,2023
6510,2023-09-23,첫구매,구글,UA_Pmax,333248.5926,296876,1541,4,83312.14815,2,166624.2963,9,2023
6511,2023-09-23,첫구매,카카오모먼트,220106_카카오비즈보드(방문_앱),898681.3,359477,4311,51,17621.20196,9,99853.47778,9,2023
6512,2023-09-23,첫구매,카카오모먼트,230316_카카오비즈보드(전환_앱)_UA_가입타겟팅,3675326.6,1126936,3802,17,216195.6824,48,76569.30417,9,2023
6513,2023-09-23,첫구매,카카오모먼트,230719_카카오비즈보드(방문_앱)_내셔널브랜드,199958.0,89091,1112,31,6450.258065,3,66652.66667,9,2023
6514,2023-09-23,첫구매,쿠키오븐,UA_cookieoven_newpur_reward,2752200.0,115601,1738,290,9490.344828,136,20236.76471,9,2023
6515,2023-09-23,첫구매,크리테오,App CAM_1st purchase_AOS,805299.2878,328856,3708,0,0.0,16,50331.20549,9,2023
6516,2023-09-23,첫구매,페이스북,fb_conversion_pmkt_2305_ASC,196550.2325,9186,419,8,24568.77906,1,196550.2325,9,2023
6517,2023-09-23,첫구매,페이스북,UA_fb_conversion_visit_catalog_2201_daba,3933705.349,165896,8379,46,85515.33368,55,71521.91544,9,2023
6518,2023-09-23,첫구매,페이스북,UP_fb_traffic_pmkt_2201_IOS,0.0,0,0,0,0.0,0,0.0,9,2023
6519,2023-09-24,인스톨,ACa,[AOS] ACa_action_UA,2815606.793,592809,4981,654,4305.209163,50,56312.13585,9,2023
6520,2023-09-24,인스톨,페이스북,fb_app_install_purchase_AAA_aos_2209,1251475.479,52407,3191,566,2211.087418,9,139052.831,9,2023
6521,2023-09-24,인스톨,페이스북,fb_app_install_purchase_AAA_ios_2209,1490880.585,167486,6108,727,2050.729828,1,1490880.585,9,2023
6522,2023-09-24,인스톨,페이스북,UI_fb_app_install_catalog_aos_2201,671366.0481,46597,2730,454,1478.779842,9,74596.22757,9,2023
6523,2023-09-24,인스톨,페이스북,UI_fb_app_install_catalog_ios_2301,653464.0332,84133,3598,263,2484.654119,0,0.0,9,2023
6524,2023-09-24,인스톨,페이스북,UI_fb_app_install_catalog_ios_2309_AEM,399892.5612,50674,2458,176,2272.116825,0,0.0,9,2023
6525,2023-09-24,첫구매,ACe,[AOS] ACe_UA,1019546.49,261219,1806,1,1019546.49,23,44328.10824,9,2023
6526,2023-09-24,첫구매,RTB하우스,UA_rtbhouse_retargeting_AOS,810926.6,156160,4441,0,0.0,7,115846.6571,9,2023
6527,2023-09-24,첫구매,RTB하우스,UA_rtbhouse_retargeting_IOS,207068.4,64241,1134,0,0.0,4,51767.1,9,2023
6528,2023-09-24,첫구매,구글,UA_Pmax,713892.0987,431911,2555,6,118982.0165,3,237964.0329,9,2023
6529,2023-09-24,첫구매,카카오모먼트,220106_카카오비즈보드(방문_앱),891995.5,348783,4290,64,13937.42969,13,68615.03846,9,2023
6530,2023-09-24,첫구매,카카오모먼트,230316_카카오비즈보드(전환_앱)_UA_가입타겟팅,3670760.61,1138884,3514,24,152948.3588,58,63288.97603,9,2023
6531,2023-09-24,첫구매,카카오모먼트,230719_카카오비즈보드(방문_앱)_내셔널브랜드,199171.5,83207,1079,25,7966.86,2,99585.75,9,2023
6532,2023-09-24,첫구매,쿠키오븐,UA_cookieoven_newpur_reward,2811600.0,123121,1857,287,9796.515679,140,20082.85714,9,2023
6533,2023-09-24,첫구매,크리테오,App CAM_1st purchase_AOS,761594.3333,323263,3340,3,253864.7778,17,44799.66667,9,2023
6534,2023-09-24,첫구매,토스,UA_toss_newpur_reward,0.0,0,0,0,0.0,1,0.0,9,2023
6535,2023-09-24,첫구매,페이스북,fb_conversion_pmkt_2305_ASC,203698.1034,8718,470,7,29099.72906,0,0.0,9,2023
6536,2023-09-24,첫구매,페이스북,UA_fb_conversion_visit_catalog_2201_daba,4211696.013,176984,9075,63,66852.31766,91,46282.37377,9,2023
6537,2023-09-25,인스톨,ACa,[AOS] ACa_action_UA,2773193.905,553163,4123,523,5302.474006,27,102710.8854,9,2023
6538,2023-09-25,인스톨,페이스북,fb_app_install_purchase_AAA_aos_2209,1208911.697,49137,2818,512,2361.155659,14,86350.83553,9,2023
6539,2023-09-25,인스톨,페이스북,fb_app_install_purchase_AAA_ios_2209,1444597.324,188825,5498,607,2379.896745,3,481532.4415,9,2023
6540,2023-09-25,인스톨,페이스북,UI_fb_app_install_catalog_aos_2201,651766.01,47580,2497,381,1710.671942,10,65176.601,9,2023
6541,2023-09-25,인스톨,페이스북,UI_fb_app_install_catalog_ios_2301,635626.7032,81857,3225,278,2286.42699,2,317813.3516,9,2023
6542,2023-09-25,인스톨,페이스북,UI_fb_app_install_catalog_ios_2309_AEM,389639.7351,49321,2245,140,2783.140965,0,0.0,9,2023
6543,2023-09-25,첫구매,ACe,[AOS] ACe_UA,1033390.81,244147,1858,1,1033390.81,13,79491.60075,9,2023
6544,2023-09-25,첫구매,RTB하우스,UA_rtbhouse_retargeting_AOS,797414.2,163810,4367,1,797414.2,7,113916.3143,9,2023
6545,2023-09-25,첫구매,RTB하우스,UA_rtbhouse_retargeting_IOS,222954.6,61882,1221,0,0.0,4,55738.65,9,2023
6546,2023-09-25,첫구매,구글,UA_Pmax,514402.218,288474,2425,9,57155.802,6,85733.703,9,2023
6547,2023-09-25,첫구매,카카오모먼트,220106_카카오비즈보드(방문_앱),889959.4,508172,5741,50,17799.188,17,52350.55294,9,2023
6548,2023-09-25,첫구매,카카오모먼트,230316_카카오비즈보드(전환_앱)_UA_가입타겟팅,3680506.61,1301096,4924,18,204472.5894,58,63457.01052,9,2023
6549,2023-09-25,첫구매,카카오모먼트,230719_카카오비즈보드(방문_앱)_내셔널브랜드,197865.8,97948,1157,13,15220.44615,5,39573.16,9,2023
6550,2023-09-25,첫구매,쿠키오븐,UA_cookieoven_newpur_reward,970200.0,50822,636,98,9900.0,49,19800.0,9,2023
6551,2023-09-25,첫구매,크리테오,App CAM_1st purchase_AOS,1109687.219,497231,5329,0,0.0,16,69355.45119,9,2023
6552,2023-09-25,첫구매,페이스북,fb_conversion_pmkt_2305_ASC,197827.7945,7376,323,7,28261.11349,4,49456.94861,9,2023
6553,2023-09-25,첫구매,페이스북,UA_fb_conversion_visit_catalog_2201_daba,4078748.875,181180,8400,68,59981.6011,66,61799.22538,9,2023
6554,2023-09-25,첫구매,페이스북,UP_fb_traffic_pmkt_2201_IOS,0.0,0,0,0,0.0,0,0.0,9,2023
6555,2023-09-26,인스톨,ACa,[AOS] ACa_action_UA,1731026.383,290481,2532,415,4171.147911,35,49457.89666,9,2023
6556,2023-09-26,인스톨,페이스북,fb_app_install_purchase_AAA_aos_2209,1173414.922,56843,3138,567,2069.514854,20,58670.74612,9,2023
6557,2023-09-26,인스톨,페이스북,fb_app_install_purchase_AAA_ios_2209,1404766.549,211837,6352,426,3297.574058,1,1404766.549,9,2023
6558,2023-09-26,인스톨,페이스북,UI_fb_app_install_catalog_aos_2201,633136.2691,48361,2653,379,1670.544246,7,90448.03845,9,2023
6559,2023-09-26,인스톨,페이스북,UI_fb_app_install_catalog_ios_2301,617627.6568,87387,3335,211,2927.145293,3,205875.8856,9,2023
6560,2023-09-26,인스톨,페이스북,UI_fb_app_install_catalog_ios_2309_AEM,377850.6023,53516,2506,158,2391.459508,0,0.0,9,2023
6561,2023-09-26,첫구매,ACe,[AOS] ACe_UA,453091.9551,92245,765,2,226545.9775,11,41190.17773,9,2023
6562,2023-09-26,첫구매,RTB하우스,UA_rtbhouse_retargeting_AOS,445648.5,87823,2810,0,0.0,3,148549.5,9,2023
6563,2023-09-26,첫구매,RTB하우스,UA_rtbhouse_retargeting_IOS,120398.3,39208,758,0,0.0,3,40132.76667,9,2023
6564,2023-09-26,첫구매,구글,UA_Pmax,580044.7422,407549,2470,12,48337.06185,2,290022.3711,9,2023
6565,2023-09-26,첫구매,카카오모먼트,220106_카카오비즈보드(방문_앱),476786.2,220977,4104,38,12547.00526,1,476786.2,9,2023
6566,2023-09-26,첫구매,카카오모먼트,230316_카카오비즈보드(전환_앱)_UA_가입타겟팅,1490213.01,499107,2688,15,99347.534,32,46569.15656,9,2023
6567,2023-09-26,첫구매,카카오모먼트,230719_카카오비즈보드(방문_앱)_내셔널브랜드,99569.8,44499,653,6,16594.96667,1,99569.8,9,2023
6568,2023-09-26,첫구매,쿠키오븐,UA_cookieoven_newpur_reward,2514600.0,112319,1449,233,10792.27468,127,19800.0,9,2023
6569,2023-09-26,첫구매,크리테오,App CAM_1st purchase_AOS,717209.8051,356919,3730,0,0.0,13,55169.985,9,2023
6570,2023-09-26,첫구매,페이스북,fb_conversion_pmkt_2305_ASC,191957.4855,7951,296,8,23994.68569,1,191957.4855,9,2023
6571,2023-09-26,첫구매,페이스북,UA_fb_conversion_visit_catalog_2201_daba,2683297.201,131703,6441,32,83853.03754,49,54761.16737,9,2023
6572,2023-09-27,인스톨,ACa,[AOS] ACa_action_UA,1787536.2,387290,2919,389,4595.208741,27,66205.04446,9,2023
6573,2023-09-27,인스톨,페이스북,fb_app_install_purchase_AAA_aos_2209,1163145.926,58104,3300,571,2037.033146,18,64619.21813,9,2023
6574,2023-09-27,인스톨,페이스북,fb_app_install_purchase_AAA_ios_2209,1397618.68,218884,6577,533,2622.173883,5,279523.7359,9,2023
6575,2023-09-27,인스톨,페이스북,UI_fb_app_install_catalog_aos_2201,629190.3865,48113,2579,384,1638.516632,9,69910.04295,9,2023
6576,2023-09-27,인스톨,페이스북,UI_fb_app_install_catalog_ios_2301,614053.7221,79501,3382,259,2370.863792,2,307026.8611,9,2023
6577,2023-09-27,인스톨,페이스북,UI_fb_app_install_catalog_ios_2309_AEM,375861.4893,47698,2353,203,1851.53443,3,125287.1631,9,2023
6578,2023-09-27,첫구매,ACe,[AOS] ACe_UA,546419.6619,106864,992,0,0.0,14,39029.97585,9,2023
6579,2023-09-27,첫구매,RTB하우스,UA_rtbhouse_retargeting_AOS,394884.6,82775,2546,0,0.0,7,56412.08571,9,2023
6580,2023-09-27,첫구매,RTB하우스,UA_rtbhouse_retargeting_IOS,107174.1,32465,691,1,107174.1,2,53587.05,9,2023
6581,2023-09-27,첫구매,구글,UA_Pmax,533799.8127,384559,1854,5,106759.9625,8,66724.97659,9,2023
6582,2023-09-27,첫구매,카카오모먼트,220106_카카오비즈보드(방문_앱),123896.3,62105,1064,8,15487.0375,4,30974.075,9,2023
6583,2023-09-27,첫구매,카카오모먼트,230316_카카오비즈보드(전환_앱)_UA_가입타겟팅,1491711.1,673805,2647,6,248618.5167,27,55248.55926,9,2023
6584,2023-09-27,첫구매,카카오모먼트,230719_카카오비즈보드(방문_앱)_내셔널브랜드,100509.2,58758,841,19,5289.957895,4,25127.3,9,2023
6585,2023-09-27,첫구매,쿠키오븐,UA_cookieoven_newpur_reward,2329800.0,80660,1231,196,11886.73469,116,20084.48276,9,2023
6586,2023-09-27,첫구매,크리테오,App CAM_1st purchase_AOS,493355.6465,259433,2643,0,0.0,7,70479.37807,9,2023
6587,2023-09-27,첫구매,페이스북,fb_conversion_pmkt_2305_ASC,190712.2701,8367,298,4,47678.06752,1,190712.2701,9,2023
6588,2023-09-27,첫구매,페이스북,UA_fb_conversion_visit_catalog_2201_daba,2478515.596,143770,6798,40,61962.88989,61,40631.40321,9,2023
6589,2023-09-28,인스톨,ACa,[AOS] ACa_action_UA,1734613.764,386258,2977,343,5057.182986,15,115640.9176,9,2023
6590,2023-09-28,인스톨,페이스북,fb_app_install_purchase_AAA_aos_2209,1154801.355,60375,3528,585,1974.01941,15,76986.75699,9,2023
6591,2023-09-28,인스톨,페이스북,fb_app_install_purchase_AAA_ios_2209,1391020.646,191132,6768,531,2619.624569,0,0.0,9,2023
6592,2023-09-28,인스톨,페이스북,UI_fb_app_install_catalog_aos_2201,624807.8726,53042,2832,429,1456.428608,6,104134.6454,9,2023
6593,2023-09-28,인스톨,페이스북,UI_fb_app_install_catalog_ios_2301,610447.4458,81883,3844,225,2713.099759,1,610447.4458,9,2023
6594,2023-09-28,인스톨,페이스북,UI_fb_app_install_catalog_ios_2309_AEM,373500.4268,54514,2638,200,1867.502134,1,373500.4268,9,2023
6595,2023-09-28,첫구매,ACe,[AOS] ACe_UA,525123.258,89721,942,1,525123.258,9,58347.02867,9,2023
6596,2023-09-28,첫구매,RTB하우스,UA_rtbhouse_retargeting_AOS,374566.5,82668,2415,0,0.0,3,124855.5,9,2023
6597,2023-09-28,첫구매,RTB하우스,UA_rtbhouse_retargeting_IOS,114463.8,37906,738,0,0.0,1,114463.8,9,2023
6598,2023-09-28,첫구매,구글,UA_Pmax,516697.3944,331665,1493,12,43058.1162,3,172232.4648,9,2023
6599,2023-09-28,첫구매,카카오모먼트,220106_카카오비즈보드(방문_앱),0.0,0,0,0,0.0,4,0.0,9,2023
6600,2023-09-28,첫구매,카카오모먼트,230316_카카오비즈보드(전환_앱)_UA_가입타겟팅,1488511.31,656947,2228,5,297702.262,18,82695.07278,9,2023
6601,2023-09-28,첫구매,카카오모먼트,230719_카카오비즈보드(방문_앱)_내셔널브랜드,100340.9,61358,707,15,6689.393333,1,100340.9,9,2023
6602,2023-09-28,첫구매,쿠키오븐,UA_cookieoven_newpur_reward,3665200.0,287467,2865,385,9520.0,173,21186.12717,9,2023
6603,2023-09-28,첫구매,크리테오,App CAM_1st purchase_AOS,450449.2368,230772,2579,0,0.0,14,32174.94548,9,2023
6604,2023-09-28,첫구매,페이스북,fb_conversion_pmkt_2305_ASC,187995.4313,9027,375,16,11749.71445,0,0.0,9,2023
6605,2023-09-28,첫구매,페이스북,UA_fb_conversion_visit_catalog_2201_daba,2461745.596,157254,6906,54,45587.88141,55,44759.01084,9,2023
6606,2023-09-29,인스톨,ACa,[AOS] ACa_action_UA,1729292.577,386658,3157,463,3734.973168,35,49408.35933,9,2023
6607,2023-09-29,인스톨,페이스북,fb_app_install_purchase_AAA_aos_2209,1167948.906,58889,3644,622,1877.731361,8,145993.6133,9,2023
6608,2023-09-29,인스톨,페이스북,fb_app_install_purchase_AAA_ios_2209,1349896.14,127174,4579,460,2934.556827,1,1349896.14,9,2023
6609,2023-09-29,인스톨,페이스북,UI_fb_app_install_catalog_aos_2201,631664.6506,54690,2851,427,1479.308315,10,63166.46506,9,2023
6610,2023-09-29,인스톨,페이스북,UI_fb_app_install_catalog_ios_2301,618759.6723,91325,3855,268,2308.804747,4,154689.9181,9,2023
6611,2023-09-29,인스톨,페이스북,UI_fb_app_install_catalog_ios_2309_AEM,375069.0785,70780,2703,208,1803.216723,0,0.0,9,2023
6612,2023-09-29,첫구매,ACe,[AOS] ACe_UA,395694.4869,79425,800,1,395694.4869,4,98923.62173,9,2023
6613,2023-09-29,첫구매,RTB하우스,UA_rtbhouse_retargeting_AOS,366044.8,71209,2411,0,0.0,5,73208.96,9,2023
6614,2023-09-29,첫구매,RTB하우스,UA_rtbhouse_retargeting_IOS,123304.5,34789,795,0,0.0,1,123304.5,9,2023
6615,2023-09-29,첫구매,구글,UA_Pmax,416736.2331,373941,1529,15,27782.41554,5,83347.24662,9,2023
6616,2023-09-29,첫구매,카카오모먼트,220106_카카오비즈보드(방문_앱),0.0,0,0,0,0.0,4,0.0,9,2023
6617,2023-09-29,첫구매,카카오모먼트,230316_카카오비즈보드(전환_앱)_UA_가입타겟팅,1492085.1,612535,2171,7,213155.0143,17,87769.71176,9,2023
6618,2023-09-29,첫구매,카카오모먼트,230719_카카오비즈보드(방문_앱)_내셔널브랜드,99536.8,55693,628,13,7656.676923,2,49768.4,9,2023
6619,2023-09-29,첫구매,쿠키오븐,UA_cookieoven_newpur_reward,2508000.0,79599,1131,189,13269.84127,115,21808.69565,9,2023
6620,2023-09-29,첫구매,크리테오,App CAM_1st purchase_AOS,495685.7558,285714,3099,1,495685.7558,6,82614.29264,9,2023
6621,2023-09-29,첫구매,페이스북,fb_conversion_pmkt_2305_ASC,191795.7625,8611,276,13,14753.52019,3,63931.92084,9,2023
6622,2023-09-29,첫구매,페이스북,UA_fb_conversion_visit_catalog_2201_daba,2484466.76,150274,6365,55,45172.1229,54,46008.6437,9,2023
6623,2023-09-30,인스톨,ACa,[AOS] ACa_action_UA,1661120.402,361772,3230,459,3618.998697,46,36111.31309,9,2023
6624,2023-09-30,인스톨,페이스북,fb_app_install_purchase_AAA_aos_2209,1177635.726,53242,3229,604,1949.728024,12,98136.31052,9,2023
6625,2023-09-30,인스톨,페이스북,fb_app_install_purchase_AAA_ios_2209,1494955.841,35824,1126,321,4657.183305,1,1494955.841,9,2023
6626,2023-09-30,인스톨,페이스북,UI_fb_app_install_catalog_aos_2201,640397.34,53079,2838,413,1550.598886,8,80049.6675,9,2023
6627,2023-09-30,인스톨,페이스북,UI_fb_app_install_catalog_ios_2301,629788.7376,87288,3965,275,2290.140864,3,209929.5792,9,2023
6628,2023-09-30,인스톨,페이스북,UI_fb_app_install_catalog_ios_2309_AEM,389930.8248,56917,2855,244,1598.077151,2,194965.4124,9,2023
6629,2023-09-30,첫구매,ACe,[AOS] ACe_UA,552309.4972,97747,1092,1,552309.4972,10,55230.94972,9,2023
6630,2023-09-30,첫구매,RTB하우스,UA_rtbhouse_retargeting_AOS,317615.1,80725,2628,0,0.0,9,35290.56667,9,2023
6631,2023-09-30,첫구매,RTB하우스,UA_rtbhouse_retargeting_IOS,140365.5,39337,905,0,0.0,1,140365.5,9,2023
6632,2023-09-30,첫구매,구글,UA_Pmax,427877.901,279280,1315,9,47541.989,4,106969.4753,9,2023
6633,2023-09-30,첫구매,카카오모먼트,220106_카카오비즈보드(방문_앱),0.0,0,0,0,0.0,4,0.0,9,2023
6634,2023-09-30,첫구매,카카오모먼트,230316_카카오비즈보드(전환_앱)_UA_가입타겟팅,1493740.6,677649,2077,7,213391.5143,25,59749.624,9,2023
6635,2023-09-30,첫구매,카카오모먼트,230719_카카오비즈보드(방문_앱)_내셔널브랜드,99761.2,60036,658,12,8313.433333,3,33253.73333,9,2023
6636,2023-09-30,첫구매,쿠키오븐,UA_cookieoven_newpur_reward,3036000.0,87323,1404,228,13315.78947,139,21841.72662,9,2023
6637,2023-09-30,첫구매,크리테오,App CAM_1st purchase_AOS,418178.7303,234902,2572,0,0.0,10,41817.87303,9,2023
6638,2023-09-30,첫구매,페이스북,fb_conversion_pmkt_2305_ASC,194043.6284,10643,330,13,14926.43295,0,0.0,9,2023
6639,2023-09-30,첫구매,페이스북,UA_fb_conversion_visit_catalog_2201_daba,2533224.286,138509,6286,60,42220.40477,49,51698.45481,9,2023
6640,2023-10-01,인스톨,ACa,[AOS] ACa_action_UA,1692950.581,380674,3047,491,3447.964524,37,45755.42111,10,2023
6641,2023-10-01,인스톨,페이스북,fb_app_install_purchase_AAA_aos_2209,1243713.087,63821,3765,648,1919.310319,19,65458.5835,10,2023
6642,2023-10-01,인스톨,페이스북,fb_app_install_purchase_AAA_ios_2209,1483797.402,39966,1227,228,6507.883344,3,494599.1342,10,2023
6643,2023-10-01,인스톨,페이스북,UI_fb_app_install_catalog_aos_2201,669732.7131,59146,3243,536,1249.50133,6,111622.1189,10,2023
6644,2023-10-01,인스톨,페이스북,UI_fb_app_install_catalog_ios_2301,652752.4806,74249,4088,259,2520.279848,2,326376.2403,10,2023
6645,2023-10-01,인스톨,페이스북,UI_fb_app_install_catalog_ios_2309_AEM,399649.9865,46558,2730,268,1491.231293,2,199824.9932,10,2023
6646,2023-10-01,첫구매,ACe,[AOS] ACe_UA,482787.8052,97028,914,0,0.0,14,34484.84323,10,2023
6647,2023-10-01,첫구매,RTB하우스,UA_rtbhouse_retargeting_AOS,367516.6,87955,2809,2,183758.3,6,61252.76667,10,2023
6648,2023-10-01,첫구매,RTB하우스,UA_rtbhouse_retargeting_IOS,180029.025,39809,1220,0,0.0,3,60009.675,10,2023
6649,2023-10-01,첫구매,구글,UA_Pmax,534789.2781,361961,2232,17,31458.19283,6,89131.54635,10,2023
6650,2023-10-01,첫구매,카카오모먼트,220106_카카오비즈보드(방문_앱),0.0,0,0,0,0.0,2,0.0,10,2023
6651,2023-10-01,첫구매,카카오모먼트,230316_카카오비즈보드(전환_앱)_UA_가입타겟팅,1492576.69,861663,2353,12,124381.3908,34,43899.31441,10,2023
6652,2023-10-01,첫구매,카카오모먼트,230719_카카오비즈보드(방문_앱)_내셔널브랜드,99806.3,82603,794,15,6653.753333,2,49903.15,10,2023
6653,2023-10-01,첫구매,쿠키오븐,UA_cookieoven_newpur_reward,66000.0,268,7,5,13200.0,3,22000.0,10,2023
6654,2023-10-01,첫구매,크리테오,App CAM_1st purchase_AOS,380486.4546,234462,2366,0,0.0,16,23780.40341,10,2023
6655,2023-10-01,첫구매,페이스북,fb_conversion_pmkt_2305_ASC,204021.5364,11218,327,12,17001.7947,1,204021.5364,10,2023
6656,2023-10-01,첫구매,페이스북,UA_fb_conversion_visit_catalog_2201_daba,2628653.191,146723,6766,46,57144.63459,72,36509.0721,10,2023
6657,2023-10-02,인스톨,ACa,[AOS] ACa_action_UA,1769020.025,350513,2840,559,3164.615429,50,35380.4005,10,2023
6658,2023-10-02,인스톨,페이스북,fb_app_install_purchase_AAA_aos_2209,1200599.469,63592,3653,609,1971.4277,17,70623.49819,10,2023
6659,2023-10-02,인스톨,페이스북,fb_app_install_purchase_AAA_ios_2209,1367507.067,121936,4640,162,8441.40165,3,455835.6891,10,2023
6660,2023-10-02,인스톨,페이스북,UI_fb_app_install_catalog_aos_2201,647318.8062,58483,3275,498,1299.83696,11,58847.1642,10,2023
6661,2023-10-02,인스톨,페이스북,UI_fb_app_install_catalog_ios_2301,631583.7907,68686,4291,265,2383.335059,13,48583.36852,10,2023
6662,2023-10-02,인스톨,페이스북,UI_fb_app_install_catalog_ios_2309_AEM,386065.8004,43849,2808,244,1582.236887,0,0.0,10,2023
