date,label,media,campaign,spend,imp,install,CPI,first_purchase,cpa,binned
2022-04-01,첫구매,크리테오,App CAM_1st purchase_AOS,250220,172791,2,125110,9,27802,"(0.0, 2874960.0]"
2022-04-01,첫구매,크리테오,App CAM_1st purchase_iOS,234866,156765,0,0,1,234866,"(0.0, 2874960.0]"
2022-04-01,첫구매,페이스북,fb_conversion_visit_catalog_2201_daba,3247305,193350,25,129892,71,45737,"(2874960.0, 5749920.0]"
2022-04-02,첫구매,몰로코,29cm_a_re_kor_newpurchase,0,0,0,0,3,0,
2022-04-02,첫구매,크리테오,App CAM_1st purchase_AOS,133711,103917,0,0,6,22285,"(0.0, 2874960.0]"
2022-04-02,첫구매,크리테오,App CAM_1st purchase_iOS,105793,97539,0,0,1,105793,"(0.0, 2874960.0]"
2022-04-02,첫구매,페이스북,fb_conversion_visit_catalog_2201_daba,3254658,181088,20,162733,76,42824,"(2874960.0, 5749920.0]"
2022-04-03,첫구매,몰로코,29cm_a_re_kor_newpurchase,0,0,0,0,4,0,
2022-04-03,첫구매,크리테오,App CAM_1st purchase_AOS,157254,123558,0,0,13,12096,"(0.0, 2874960.0]"
2022-04-03,첫구매,크리테오,App CAM_1st purchase_iOS,97511,98729,0,0,3,32504,"(0.0, 2874960.0]"
2022-04-03,첫구매,페이스북,fb_conversion_visit_catalog_2201_daba,3353589,185827,30,111786,84,39924,"(2874960.0, 5749920.0]"
2022-04-04,첫구매,몰로코,29cm_a_re_kor_newpurchase,0,0,0,0,2,0,
2022-04-04,첫구매,크리테오,App CAM_1st purchase_AOS,197101,143145,0,0,8,24638,"(0.0, 2874960.0]"
2022-04-04,첫구매,크리테오,App CAM_1st purchase_iOS,108875,104870,0,0,7,15554,"(0.0, 2874960.0]"
2022-04-04,첫구매,페이스북,fb_conversion_visit_catalog_2201_daba,2538758,156046,20,126938,94,27008,"(0.0, 2874960.0]"
2022-04-04,첫구매,페이스북,fb_conversion_visit_catalog_2204_daba_2540ua,382697,24218,3,127566,0,0,"(0.0, 2874960.0]"
2022-04-05,첫구매,몰로코,29cm_a_re_kor_newpurchase,0,0,0,0,3,0,
2022-04-05,첫구매,크리테오,App CAM_1st purchase_AOS,203270,150756,0,0,15,13551,"(0.0, 2874960.0]"
2022-04-05,첫구매,크리테오,App CAM_1st purchase_iOS,131763,118321,0,0,1,131763,"(0.0, 2874960.0]"
2022-04-05,첫구매,페이스북,fb_conversion_visit_catalog_2201_daba,2012360,116130,18,111798,53,37969,"(0.0, 2874960.0]"
2022-04-05,첫구매,페이스북,fb_conversion_visit_catalog_2204_daba_2540ua,1398479,71360,4,349620,4,349620,"(0.0, 2874960.0]"
2022-04-06,첫구매,몰로코,29cm_a_re_kor_newpurchase,0,0,0,0,1,0,
2022-04-06,첫구매,크리테오,App CAM_1st purchase_AOS,176052,135525,0,0,6,29342,"(0.0, 2874960.0]"
2022-04-06,첫구매,크리테오,App CAM_1st purchase_iOS,109626,109323,0,0,3,36542,"(0.0, 2874960.0]"
2022-04-06,첫구매,페이스북,fb_conversion_visit_catalog_2201_daba,2011413,114355,17,118318,81,24832,"(0.0, 2874960.0]"
2022-04-06,첫구매,페이스북,fb_conversion_visit_catalog_2204_daba_2540ua,1393495,65626,1,1393495,10,139350,"(0.0, 2874960.0]"
2022-04-07,첫구매,몰로코,29cm_a_re_kor_newpurchase,0,0,0,0,1,0,
2022-04-07,첫구매,크리테오,App CAM_1st purchase_AOS,233088,160112,0,0,7,33298,"(0.0, 2874960.0]"
2022-04-07,첫구매,크리테오,App CAM_1st purchase_iOS,143045,119299,1,143045,2,71523,"(0.0, 2874960.0]"
2022-04-07,첫구매,페이스북,fb_conversion_visit_catalog_2201_daba,1992425,113662,28,71158,78,25544,"(0.0, 2874960.0]"
2022-04-07,첫구매,페이스북,fb_conversion_visit_catalog_2204_daba_2540ua,1156480,55483,7,165211,8,144560,"(0.0, 2874960.0]"
2022-04-08,첫구매,몰로코,29cm_a_re_kor_newpurchase,0,0,0,0,0,0,
2022-04-08,첫구매,크리테오,App CAM_1st purchase_AOS,202575,132189,0,0,6,33763,"(0.0, 2874960.0]"
2022-04-08,첫구매,크리테오,App CAM_1st purchase_iOS,148846,113258,0,0,2,74423,"(0.0, 2874960.0]"
2022-04-08,첫구매,페이스북,fb_conversion_visit_catalog_2201_daba,1956087,111208,20,97804,67,29195,"(0.0, 2874960.0]"
2022-04-08,첫구매,페이스북,fb_conversion_visit_catalog_2204_daba_2540ua,964966,43539,2,482483,5,192993,"(0.0, 2874960.0]"
2022-04-09,첫구매,몰로코,29cm_a_re_kor_newpurchase,0,0,0,0,0,0,
2022-04-09,첫구매,크리테오,App CAM_1st purchase_AOS,155987,106775,0,0,9,17332,"(0.0, 2874960.0]"
2022-04-09,첫구매,크리테오,App CAM_1st purchase_iOS,117518,96117,0,0,2,58759,"(0.0, 2874960.0]"
2022-04-09,첫구매,페이스북,fb_conversion_visit_catalog_2201_daba,2048698,115635,20,102435,61,33585,"(0.0, 2874960.0]"
2022-04-09,첫구매,페이스북,fb_conversion_visit_catalog_2204_daba_2540ua,1048285,49165,2,524142,12,87357,"(0.0, 2874960.0]"
2022-04-10,첫구매,몰로코,29cm_a_re_kor_newpurchase,0,0,0,0,0,0,
2022-04-10,첫구매,크리테오,App CAM_1st purchase_AOS,167425,110537,0,0,13,12879,"(0.0, 2874960.0]"
2022-04-10,첫구매,크리테오,App CAM_1st purchase_iOS,96623,91584,0,0,5,19325,"(0.0, 2874960.0]"
2022-04-10,첫구매,페이스북,fb_conversion_visit_catalog_2201_daba,2124635,111164,19,111823,90,23607,"(0.0, 2874960.0]"
2022-04-10,첫구매,페이스북,fb_conversion_visit_catalog_2204_daba_2540ua,1394529,60528,3,464843,6,232422,"(0.0, 2874960.0]"
2022-04-11,첫구매,구글 디스커버리,220411_29CM_branding_discovery,2,32,0,0,0,0,"(0.0, 2874960.0]"
2022-04-11,첫구매,몰로코,29cm_a_re_kor_newpurchase,0,0,0,0,0,0,
2022-04-11,첫구매,크리테오,App CAM_1st purchase_AOS,208360,127395,0,0,14,14883,"(0.0, 2874960.0]"
2022-04-11,첫구매,크리테오,App CAM_1st purchase_iOS,129280,102078,0,0,4,32320,"(0.0, 2874960.0]"
2022-04-11,첫구매,페이스북,fb_conversion_visit_catalog_2201_daba,2050422,111314,18,113912,78,26287,"(0.0, 2874960.0]"
2022-04-11,첫구매,페이스북,fb_conversion_visit_catalog_2204_daba_2540ua,1302564,56603,5,260513,12,108547,"(0.0, 2874960.0]"
2022-04-12,첫구매,구글 디스커버리,220411_29CM_branding_discovery,261934,215409,1,261934,0,0,"(0.0, 2874960.0]"
2022-04-12,첫구매,몰로코,29cm_a_re_kor_newpurchase,0,0,0,0,0,0,
2022-04-12,첫구매,크리테오,App CAM_1st purchase_AOS,220764,142330,0,0,10,22076,"(0.0, 2874960.0]"
2022-04-12,첫구매,크리테오,App CAM_1st purchase_iOS,144586,105639,0,0,2,72293,"(0.0, 2874960.0]"
2022-04-12,첫구매,페이스북,fb_conversion_visit_catalog_2201_daba,1994321,117538,17,117313,99,20145,"(0.0, 2874960.0]"
2022-04-12,첫구매,페이스북,fb_conversion_visit_catalog_2204_daba_2540ua,1226398,61804,3,408799,9,136266,"(0.0, 2874960.0]"
2022-04-13,첫구매,moweb_디스커버리,220411_29CM_branding_discovery,0,0,4,0,0,0,
2022-04-13,첫구매,구글 디스커버리,220411_29CM_branding_discovery,264506,192833,0,0,0,0,"(0.0, 2874960.0]"
2022-04-13,첫구매,몰로코,29cm_a_re_kor_newpurchase,0,0,0,0,0,0,
2022-04-13,첫구매,크리테오,App CAM_1st purchase_AOS,218825,135748,1,218825,12,18235,"(0.0, 2874960.0]"
2022-04-13,첫구매,크리테오,App CAM_1st purchase_iOS,141621,99378,0,0,2,70811,"(0.0, 2874960.0]"
2022-04-13,첫구매,페이스북,fb_conversion_visit_catalog_2201_daba,1994048,118086,14,142432,89,22405,"(0.0, 2874960.0]"
2022-04-13,첫구매,페이스북,fb_conversion_visit_catalog_2204_daba_2540ua,1098943,56823,3,366314,11,99904,"(0.0, 2874960.0]"
2022-04-14,첫구매,moweb_디스커버리,220411_29CM_branding_discovery,0,0,3,0,0,0,
2022-04-14,첫구매,구글 디스커버리,220411_29CM_branding_discovery,283597,55320,2,141798,0,0,"(0.0, 2874960.0]"
2022-04-14,첫구매,몰로코,29cm_a_re_kor_newpurchase,0,0,0,0,0,0,
2022-04-14,첫구매,크리테오,App CAM_1st purchase_AOS,226819,142537,0,0,4,56705,"(0.0, 2874960.0]"
2022-04-14,첫구매,크리테오,App CAM_1st purchase_iOS,163366,109368,0,0,2,81683,"(0.0, 2874960.0]"
2022-04-14,첫구매,페이스북,fb_conversion_visit_catalog_2201_daba,1881156,102807,16,117572,68,27664,"(0.0, 2874960.0]"
2022-04-14,첫구매,페이스북,fb_conversion_visit_catalog_2204_daba_2540ua,1166520,56230,4,291630,12,97210,"(0.0, 2874960.0]"
2022-04-15,첫구매,moweb_디스커버리,220411_29CM_branding_discovery,0,0,4,0,0,0,
2022-04-15,첫구매,구글 디스커버리,220411_29CM_branding_discovery,90683,33987,0,0,0,0,"(0.0, 2874960.0]"
2022-04-15,첫구매,크리테오,App CAM_1st purchase_AOS,216459,116386,0,0,7,30923,"(0.0, 2874960.0]"
2022-04-15,첫구매,크리테오,App CAM_1st purchase_iOS,111670,64638,0,0,5,22334,"(0.0, 2874960.0]"
2022-04-15,첫구매,페이스북,fb_conversion_visit_catalog_2201_daba,2286590,107021,19,120347,62,36880,"(0.0, 2874960.0]"
2022-04-15,첫구매,페이스북,fb_conversion_visit_catalog_2204_daba_2540ua,1437661,63128,19,75666,11,130696,"(0.0, 2874960.0]"
2022-04-16,첫구매,moweb_디스커버리,220411_29CM_branding_discovery,0,0,26,0,2,0,
2022-04-16,첫구매,구글 디스커버리,220411_29CM_branding_discovery,378287,257138,0,0,0,0,"(0.0, 2874960.0]"
2022-04-16,첫구매,몰로코,29cm_a_re_kor_newpurchase,0,0,0,0,0,0,
2022-04-16,첫구매,크리테오,App CAM_1st purchase_AOS,174359,110716,0,0,6,29060,"(0.0, 2874960.0]"
2022-04-16,첫구매,크리테오,App CAM_1st purchase_iOS,92727,72804,0,0,2,46363,"(0.0, 2874960.0]"
2022-04-16,첫구매,페이스북,fb_conversion_visit_catalog_2201_daba,3255736,142312,37,87993,90,36175,"(2874960.0, 5749920.0]"
2022-04-16,첫구매,페이스북,fb_conversion_visit_catalog_2204_daba_2540ua,2332623,88941,22,106028,16,145789,"(0.0, 2874960.0]"
2022-04-17,첫구매,moweb_디스커버리,220411_29CM_branding_discovery,0,0,27,0,3,0,
2022-04-17,첫구매,구글 디스커버리,220411_29CM_branding_discovery,248613,214476,0,0,0,0,"(0.0, 2874960.0]"
2022-04-17,첫구매,몰로코,29cm_a_re_kor_newpurchase,0,0,0,0,0,0,
2022-04-17,첫구매,크리테오,App CAM_1st purchase_AOS,174198,112596,1,174198,11,15836,"(0.0, 2874960.0]"
2022-04-17,첫구매,크리테오,App CAM_1st purchase_iOS,116368,97711,0,0,1,116368,"(0.0, 2874960.0]"
2022-04-17,첫구매,페이스북,fb_conversion_visit_catalog_2201_daba,3476334,160977,40,86908,110,31603,"(2874960.0, 5749920.0]"
2022-04-17,첫구매,페이스북,fb_conversion_visit_catalog_2204_daba_2540ua,2839803,115230,28,101422,16,177488,"(0.0, 2874960.0]"
2022-04-18,첫구매,moweb_디스커버리,220411_29CM_branding_discovery,0,0,0,0,1,0,
2022-04-18,첫구매,구글 디스커버리,220411_29CM_branding_discovery,207430,237412,2,103715,0,0,"(0.0, 2874960.0]"
2022-04-18,첫구매,몰로코,29cm_a_re_kor_newpurchase,0,0,0,0,0,0,
2022-04-18,첫구매,크리테오,App CAM_1st purchase_AOS,198822,112261,0,0,13,15294,"(0.0, 2874960.0]"
2022-04-18,첫구매,크리테오,App CAM_1st purchase_iOS,155889,107410,0,0,0,0,"(0.0, 2874960.0]"
2022-04-18,첫구매,페이스북,fb_conversion_visit_catalog_2201_daba,3058103,131587,27,113263,80,38226,"(2874960.0, 5749920.0]"
2022-04-18,첫구매,페이스북,fb_conversion_visit_catalog_2204_daba_2540ua,2358706,97206,21,112319,20,117935,"(0.0, 2874960.0]"
2022-04-19,첫구매,구글 디스커버리,220411_29CM_branding_discovery,211052,193815,4,52763,0,0,"(0.0, 2874960.0]"
2022-04-19,첫구매,몰로코,29cm_a_re_kor_newpurchase,0,0,0,0,1,0,
2022-04-19,첫구매,크리테오,App CAM_1st purchase_AOS,203424,120295,0,0,10,20342,"(0.0, 2874960.0]"
2022-04-19,첫구매,크리테오,App CAM_1st purchase_iOS,136227,104409,0,0,3,45409,"(0.0, 2874960.0]"
2022-04-19,첫구매,페이스북,fb_conversion_visit_catalog_2201_daba,3277696,133954,30,109257,85,38561,"(2874960.0, 5749920.0]"
2022-04-19,첫구매,페이스북,fb_conversion_visit_catalog_2204_daba_2540ua,2889670,115064,21,137603,19,152088,"(2874960.0, 5749920.0]"
2022-04-20,첫구매,구글 디스커버리,220411_29CM_branding_discovery,369251,327147,9,41028,0,0,"(0.0, 2874960.0]"
2022-04-20,첫구매,몰로코,29cm_a_re_kor_newpurchase,0,0,0,0,0,0,
2022-04-20,첫구매,크리테오,App CAM_1st purchase_AOS,232818,137742,0,0,12,19401,"(0.0, 2874960.0]"
2022-04-20,첫구매,크리테오,App CAM_1st purchase_iOS,149410,103073,0,0,1,149410,"(0.0, 2874960.0]"
2022-04-20,첫구매,페이스북,fb_conversion_visit_catalog_2201_daba,2200126,91095,27,81486,88,25001,"(0.0, 2874960.0]"
2022-04-20,첫구매,페이스북,fb_conversion_visit_catalog_2204_daba_2540ua,2837117,118661,27,105078,26,109120,"(0.0, 2874960.0]"
2022-04-21,첫구매,구글 디스커버리,220411_29CM_branding_discovery,300901,269089,3,100300,0,0,"(0.0, 2874960.0]"
2022-04-21,첫구매,몰로코,29cm_a_re_kor_newpurchase,0,0,0,0,0,0,
2022-04-21,첫구매,크리테오,App CAM_1st purchase_AOS,257905,142694,0,0,7,36844,"(0.0, 2874960.0]"
2022-04-21,첫구매,크리테오,App CAM_1st purchase_iOS,158853,103646,0,0,3,52951,"(0.0, 2874960.0]"
2022-04-21,첫구매,페이스북,fb_conversion_visit_catalog_2201_daba,3648674,147593,36,101352,89,40996,"(2874960.0, 5749920.0]"
2022-04-21,첫구매,페이스북,fb_conversion_visit_catalog_2204_daba_2540ua,2153834,89007,23,93645,18,119657,"(0.0, 2874960.0]"
2022-04-22,첫구매,구글 디스커버리,220411_29CM_branding_discovery,268333,218051,8,33542,0,0,"(0.0, 2874960.0]"
2022-04-22,첫구매,몰로코,29cm_a_re_kor_newpurchase,0,0,0,0,0,0,
2022-04-22,첫구매,크리테오,App CAM_1st purchase_AOS,237474,126272,0,0,13,18267,"(0.0, 2874960.0]"
2022-04-22,첫구매,크리테오,App CAM_1st purchase_iOS,166795,101815,1,166795,0,0,"(0.0, 2874960.0]"
2022-04-22,첫구매,페이스북,fb_conversion_visit_catalog_2201_daba,3343966,140969,30,111466,89,37573,"(2874960.0, 5749920.0]"
2022-04-22,첫구매,페이스북,fb_conversion_visit_catalog_2204_daba_2540ua,2139759,91198,8,267470,18,118875,"(0.0, 2874960.0]"
2022-04-23,첫구매,구글 디스커버리,220411_29CM_branding_discovery,265772,166267,3,88591,0,0,"(0.0, 2874960.0]"
2022-04-23,첫구매,몰로코,29cm_a_re_kor_newpurchase,0,0,0,0,0,0,
2022-04-23,첫구매,크리테오,App CAM_1st purchase_AOS,200981,122876,0,0,12,16748,"(0.0, 2874960.0]"
2022-04-23,첫구매,크리테오,App CAM_1st purchase_iOS,127494,84009,1,127494,2,63747,"(0.0, 2874960.0]"
2022-04-23,첫구매,페이스북,fb_conversion_visit_catalog_2201_daba,3403069,149712,44,77342,78,43629,"(2874960.0, 5749920.0]"
2022-04-23,첫구매,페이스북,fb_conversion_visit_catalog_2204_daba_2540ua,2706200,110764,18,150344,24,112758,"(0.0, 2874960.0]"
2022-04-24,첫구매,구글 디스커버리,220411_29CM_branding_discovery,269857,146129,5,53971,1,269857,"(0.0, 2874960.0]"
2022-04-24,첫구매,크리테오,App CAM_1st purchase_AOS,187739,103537,0,0,10,18774,"(0.0, 2874960.0]"
2022-04-24,첫구매,크리테오,App CAM_1st purchase_iOS,117257,81400,0,0,3,39086,"(0.0, 2874960.0]"
2022-04-24,첫구매,페이스북,fb_conversion_visit_catalog_2201_daba,3833207,169284,43,89144,117,32762,"(2874960.0, 5749920.0]"
2022-04-24,첫구매,페이스북,fb_conversion_visit_catalog_2204_daba_2540ua,3177142,111930,28,113469,26,122198,"(2874960.0, 5749920.0]"
2022-04-25,첫구매,구글 디스커버리,220411_29CM_branding_discovery,288525,129350,6,48087,1,288525,"(0.0, 2874960.0]"
2022-04-25,첫구매,몰로코,29cm_a_re_kor_newpurchase,0,0,0,0,0,0,
2022-04-25,첫구매,크리테오,App CAM_1st purchase_AOS,204159,105225,0,0,14,14583,"(0.0, 2874960.0]"
2022-04-25,첫구매,크리테오,App CAM_1st purchase_iOS,128633,76349,1,128633,5,25727,"(0.0, 2874960.0]"
2022-04-25,첫구매,페이스북,fb_conversion_visit_catalog_2201_daba,2846223,123759,32,88944,80,35578,"(0.0, 2874960.0]"
2022-04-25,첫구매,페이스북,fb_conversion_visit_catalog_2204_daba_2540ua,2515519,106582,18,139751,12,209627,"(0.0, 2874960.0]"
2022-04-26,첫구매,구글 디스커버리,220411_29CM_branding_discovery,287343,96712,1,287343,0,0,"(0.0, 2874960.0]"
2022-04-26,첫구매,크리테오,App CAM_1st purchase_AOS,194555,108845,0,0,15,12970,"(0.0, 2874960.0]"
2022-04-26,첫구매,크리테오,App CAM_1st purchase_iOS,137771,83843,1,137771,3,45924,"(0.0, 2874960.0]"
2022-04-26,첫구매,페이스북,fb_conversion_visit_catalog_2201_daba,3110886,139752,46,67628,71,43815,"(2874960.0, 5749920.0]"
2022-04-26,첫구매,페이스북,fb_conversion_visit_catalog_2204_daba_2540ua,2623929,108717,10,262393,22,119270,"(0.0, 2874960.0]"
2022-04-27,첫구매,구글 디스커버리,220411_29CM_branding_discovery,223286,119952,6,37214,0,0,"(0.0, 2874960.0]"
2022-04-27,첫구매,몰로코,29cm_a_re_kor_newpurchase,0,0,0,0,0,0,
2022-04-27,첫구매,크리테오,App CAM_1st purchase_AOS,205634,114329,0,0,11,18694,"(0.0, 2874960.0]"
2022-04-27,첫구매,크리테오,App CAM_1st purchase_iOS,141318,79712,2,70659,2,70659,"(0.0, 2874960.0]"
2022-04-27,첫구매,페이스북,fb_conversion_visit_catalog_2201_daba,3205365,132399,37,86631,77,41628,"(2874960.0, 5749920.0]"
2022-04-27,첫구매,페이스북,fb_conversion_visit_catalog_2204_daba_2540ua,2289922,88727,19,120522,12,190827,"(0.0, 2874960.0]"
2022-04-28,첫구매,구글 디스커버리,220411_29CM_branding_discovery,223610,169755,20,11180,2,111805,"(0.0, 2874960.0]"
2022-04-28,첫구매,몰로코,29cm_a_re_kor_newpurchase,0,0,0,0,0,0,
2022-04-28,첫구매,크리테오,App CAM_1st purchase_AOS,204703,112411,0,0,10,20470,"(0.0, 2874960.0]"
2022-04-28,첫구매,크리테오,App CAM_1st purchase_iOS,72996,25834,0,0,5,14599,"(0.0, 2874960.0]"
2022-04-28,첫구매,페이스북,fb_conversion_visit_catalog_2201_daba,3179239,133881,29,109629,64,49676,"(2874960.0, 5749920.0]"
2022-04-28,첫구매,페이스북,fb_conversion_visit_catalog_2204_daba_2540ua,1922492,73842,18,106805,5,384498,"(0.0, 2874960.0]"
2022-04-29,첫구매,구글 디스커버리,220411_29CM_branding_discovery,209579,225259,24,8732,3,69860,"(0.0, 2874960.0]"
2022-04-29,첫구매,몰로코,29cm_a_re_kor_newpurchase,0,0,0,0,0,0,
2022-04-29,첫구매,크리테오,App CAM_1st purchase_AOS,225650,119334,0,0,13,17358,"(0.0, 2874960.0]"
2022-04-29,첫구매,크리테오,App CAM_1st purchase_iOS,73085,30187,1,73085,2,36543,"(0.0, 2874960.0]"
2022-04-29,첫구매,페이스북,fb_conversion_visit_catalog_2201_daba,3077450,127824,24,128227,61,50450,"(2874960.0, 5749920.0]"
2022-04-29,첫구매,페이스북,fb_conversion_visit_catalog_2204_daba_2540ua,1932446,73326,18,107358,7,276064,"(0.0, 2874960.0]"
2022-04-30,첫구매,구글 디스커버리,220411_29CM_branding_discovery,195849,203597,14,13989,5,39170,"(0.0, 2874960.0]"
2022-04-30,첫구매,몰로코,29cm_a_re_kor_newpurchase,0,0,0,0,0,0,
2022-04-30,첫구매,크리테오,App CAM_1st purchase_AOS,213320,131962,0,0,8,26665,"(0.0, 2874960.0]"
2022-04-30,첫구매,크리테오,App CAM_1st purchase_iOS,77500,37746,0,0,1,77500,"(0.0, 2874960.0]"
2022-04-30,첫구매,페이스북,fb_conversion_visit_catalog_2201_daba,3316404,134199,38,87274,51,65028,"(2874960.0, 5749920.0]"
2022-04-30,첫구매,페이스북,fb_conversion_visit_catalog_2204_daba_2540ua,2284608,86624,22,103846,14,163186,"(0.0, 2874960.0]"
2022-05-01,첫구매,구글 디스커버리,220411_29CM_branding_discovery,207501,233386,25,8300,5,41500,"(0.0, 2874960.0]"
2022-05-01,첫구매,몰로코,29cm_a_re_kor_newpurchase,0,0,0,0,0,0,
2022-05-01,첫구매,크리테오,App CAM_1st purchase_AOS,190519,127180,0,0,13,14655,"(0.0, 2874960.0]"
2022-05-01,첫구매,크리테오,App CAM_1st purchase_iOS,77007,42440,0,0,5,15401,"(0.0, 2874960.0]"
2022-05-01,첫구매,페이스북,fb_conversion_visit_catalog_2201_daba,3601233,165025,34,105919,98,36747,"(2874960.0, 5749920.0]"
2022-05-01,첫구매,페이스북,fb_conversion_visit_catalog_2204_daba_2540ua,2450340,105213,32,76573,23,106537,"(0.0, 2874960.0]"
2022-05-02,첫구매,구글 디스커버리,220411_29CM_branding_discovery,241132,319119,18,13396,6,40189,"(0.0, 2874960.0]"
2022-05-02,첫구매,몰로코,29cm_a_re_kor_newpurchase,0,0,0,0,0,0,
2022-05-02,첫구매,크리테오,App CAM_1st purchase_AOS,311057,169979,0,0,17,18297,"(0.0, 2874960.0]"
2022-05-02,첫구매,크리테오,App CAM_1st purchase_iOS,121366,50622,0,0,3,40455,"(0.0, 2874960.0]"
2022-05-02,첫구매,페이스북,fb_conversion_visit_catalog_2201_daba,3200640,138973,29,110367,86,37217,"(2874960.0, 5749920.0]"
2022-05-02,첫구매,페이스북,fb_conversion_visit_catalog_2204_daba_2540ua,1625613,78034,22,73891,17,95624,"(0.0, 2874960.0]"
2022-05-03,첫구매,moweb_디스커버리,220411_29CM_branding_discovery,0,0,2,0,0,0,
2022-05-03,첫구매,구글 디스커버리,220411_29CM_branding_discovery,173195,152282,8,21649,0,0,"(0.0, 2874960.0]"
2022-05-03,첫구매,몰로코,29cm_a_re_kor_newpurchase,0,0,0,0,0,0,
2022-05-03,첫구매,크리테오,App CAM_1st purchase_AOS,300066,167509,0,0,16,18754,"(0.0, 2874960.0]"
2022-05-03,첫구매,크리테오,App CAM_1st purchase_iOS,108770,53587,0,0,3,36257,"(0.0, 2874960.0]"
2022-05-03,첫구매,페이스북,fb_conversion_visit_catalog_2201_daba,3791971,170521,48,78999,88,43091,"(2874960.0, 5749920.0]"
2022-05-03,첫구매,페이스북,fb_conversion_visit_catalog_2204_daba_2540ua,1626877,76666,22,73949,11,147898,"(0.0, 2874960.0]"
2022-05-04,첫구매,moweb_디스커버리,220411_29CM_branding_discovery,0,0,4,0,1,0,
2022-05-04,첫구매,구글 디스커버리,220411_29CM_branding_discovery,302159,275362,18,16787,1,302159,"(0.0, 2874960.0]"
2022-05-04,첫구매,크리테오,App CAM_1st purchase_AOS,277318,164323,0,0,7,39617,"(0.0, 2874960.0]"
2022-05-04,첫구매,크리테오,App CAM_1st purchase_iOS,93669,49873,0,0,1,93669,"(0.0, 2874960.0]"
2022-05-04,첫구매,페이스북,fb_conversion_visit_catalog_2201_daba,3691891,182514,46,80259,79,46733,"(2874960.0, 5749920.0]"
2022-05-04,첫구매,페이스북,fb_conversion_visit_catalog_2204_daba_2540ua,1558768,85179,15,103918,14,111341,"(0.0, 2874960.0]"
